,Sample Name,Latitude,Longitude,Sampling Year,PFPrA,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFU0A,PFDoDA,PFTrDA,PFTeDA,PFHxDA,PFOcDA,PFPrS,PFEtS,PFBS,PFPeS,PFHxS,PFHpS,PFOS,PFNS,PFDS,PFUdS,PFDoS,PFTrDS,FBSA,FHxSA,FHpSA,FOSA,FDSA,MeFBSA,MeFOSA,EtFOSA,FOSAA,MeFOSAA,EtFOSAA,3:3 Acid,4:3 Acid,5:3 Acid,7:3 Acid,6:2 FTCA,8:2 FTCA,10:2 FTCA,6:2 FTUCA,8:2 FTUCA,10:2 FTUCA,4:2 FTSA,6:2 FTSA,8:2 FTSA,10:2 FTSA,6:6 PFPi,6:8 PFPi,8:8 PFPi,PFHxPA,PFOPA,PFECHS,Gen-X,ADONA,6:2 Cl-PFESA,8:2 Cl-PFESA,PFMPA,PFMBA,"3,6-OPFHpA",PFEESA,PFHxSAm,PFOSAm,PFHxSAmS,PFOSAmS,PFOANO,PFOSNO,PFOAB,PFOSB,5:3 FTB,5:1:2 FTB,6:2 FTAB,Cl-PFOS
247,STAN_3,47.66745,-69.787083,2020,0,0.86,0.56,0.81,0.53,0.58,0.1,0,0,0,0,0,0,0,0,0,0.27,0.07,0.37,0,1.21,0,0,0,0,0,0.07,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,STIR1,47.55815,-70.18045,2020,0,0.39,0.29,0.45,0.23,0.55,0,0,0,0,0,0,0,0,0,0,0.2,0.02,0.28,0,0.96,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,STIR2,47.5343,-70.1054,2020,0,0,0.46,0.6,0.22,0.46,0,0,0,0,0,0,0,0,0,0,0.2,0.03,0.31,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,STIR3,47.504083,-70.021517,2020,0,0,0.4,0.37,0.21,0,0,0,0,0,0,0,0,0,0,0,0.16,0.04,0.22,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,STJO_1,47.445917,-70.300367,2020,0,0.73,0.77,1.02,0.56,0.49,0.05,0,0,0,0,0,0,0,0,0,0.26,0.05,0.35,0,1.33,0,0,0,0,0,0.08,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
252,STJO2,47.416383,-70.219967,2020,0,0,0.31,0.52,0.34,0,0.05,0,0,0,0,0,0,0,0,0,0.18,0.04,0.29,0,0.97,0,0,0,0,0,0.09,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
253,STJO3,47.3906,-70.13095,2020,0,0.73,0.32,1.08,0.31,0.08,0,0,0,0,0,0,0,0,0,0,0.18,0.04,0.22,0,1.38,0,0,0,0,0,0.04,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,STM1,46.349237,-72.527838,2020,0,0,0.36,0,0.23,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,STM2,46.345992,-72.529377,2020,0,0,1.42,1.57,0.95,1.51,0.1,0,0,0,0,0,0,0,0.08,0,0.59,0.1,0.78,0.02,2.43,0,0,0,0,0,0.03,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,STM3,46.340461,-72.520947,2020,0,1.04,1.61,1.5,0.94,1.64,0.06,0,0,0,0,0,0,0,0.07,0,0.69,0.1,0.88,0.03,2.45,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
257,STM4,46.336517,-72.518583,2020,0,0.92,1.55,1.59,0.83,1.58,0.07,0,0,0,0,0,0,0,0.06,0,0.67,0.11,0.81,0.03,1.83,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0
258,TCL_1,45.588744,-73.497937,2020,0,2.43,2.11,2.28,1.34,2.44,0.38,0.04,0,0,0,0,0,0,0.14,0,0.91,0.2,1.19,0.05,3.21,0,0,0,0,0,0.11,0,0,0.06,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0
259,TCM_1,NA,NA,2020,0,0.24,0.31,0.32,0.18,0.32,0.17,0,0,0,0,0,0,0,0,0,0.09,0,0.08,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
260,TCM_1-5,45.6665,-73.46425,2020,0,3.51,3.59,4.06,1.52,2.77,0.45,0.09,0,0,0,0,0,0,0.14,0,1,0.14,1.19,0.05,4.19,0,0,0,0,0,0.15,0.03,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0
261,TCM_2,NA,NA,2020,0,2.52,1.78,2.1,1.44,2.14,0.37,0.04,0,0,0,0,0,0,0.09,0,0.63,0.15,1.15,0.05,3.72,0,0,0,0,0,0.13,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0
262,TCM_2_5,45.678933,-73.456733,2020,0,1.77,1.44,1.9,0.69,1.6,0.24,0,0,0,0,0,0,0,0.04,0,0.45,0.08,0.71,0.02,2.1,0,0,0,0,0,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0.07,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,TCM_3,45.703167,-73.444867,2020,0,2.54,1.75,1.73,1.13,2.05,0.22,0,0,0,0,0,0,0,0.08,0,0.74,0.19,1.13,0.05,2.95,0,0,0,0,0,0.11,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0
264,TRA2,45.996392,-73.183399,2020,0,1.15,1.69,1.31,0.91,2.01,0.17,0,0,0,0,0,0,0,0.05,0,0.49,0.1,0.73,0,2.08,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0
265,TRA3,45.995608,-73.17874,2020,0,1.82,1.35,1.97,0.81,1.31,0.05,0,0,0,0,0,0,0,0,0,0.64,0.13,1,0.02,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Belle Rivi?re ? Mirabel (BR1),45.6799,-74.0613,2021,0,1.86,0.41,0.38,0,0.19,0,0,0,0,0,0,0,0,0.18,0,0,0,0.76,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Belle Rivi?re ? Mirabel (BR2),45.658472,-74.085532,2021,0.68,9.03,20.57,24.16,15.05,5.28,0.51,0,0,0,0,0,0,0,2.49,0.17,5.07,5.79,46.16,1.6,39,0,0,0,0,0,2.61,2.95,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,1.91,0,0
268,Belle Rivi?re ? Mirabel (BR3),45.649902,-74.093588,2021,1.11,23.14,88.43,75.93,38.6,12,2.46,0.45,0,0,0,0,0,0,4.46,0.35,7.8,10.42,80.77,3.74,142.98,0,0,0,0,0,14.59,27.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82,0,0,0,0,0,0,0,0,0.07,0,0.06,0,0,0,0,0,8,50.64,5.07,0.06
269,Belle Rivi?re ? Mirabel (BR4),45.6315,-74.0918,2021,0,16.22,60.27,43.5,19.36,10.16,1.93,0.51,0,0,0,0,0,0,2.64,0,5.12,5.44,44.21,2.25,79.04,0,0,0,0,0,3.01,9.26,0.1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,15.48,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,7.39,40.26,8.36,0.03
270,Canal Lachine ? Montr?al,45.47754,-73.57649,2021,1.09,1.27,0.56,0.69,0.55,0.49,0.16,0.04,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
271,Coul?e Grou ? Montreal,45.6983,-73.5039,2021,0,4.64,3.5,5.61,1,4.92,0.29,0.03,0,0,0,0,0,0,0.27,0,1.44,0.13,0.28,0.05,4.33,0,0,0,0,0,0.03,0,0,0.07,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Cours d'eau du 9e rang ? Alma,48.55203,-71.65548,2021,0,1.48,0.64,1.06,0.37,0.37,0.08,0,0,0,0,0,0,0,0,0,0.28,0,0.14,0,0.6,0,0,0,0,0,0.03,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Fleuve Saguenay ? La Baie,48.3214,-70.8441,2021,0,0.25,0.26,0.31,0.22,0.17,0.12,0,0,0,0,0,0,0,0,0,0.05,0,0.03,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Rivi?re ? la Scie ? Levis,NA,NA,2021,0,1.51,1.64,2.32,1.21,1.1,0.18,0.05,0,0,0,0,0,0,0,0,0.47,0.26,1.78,0.06,3.53,0,0,0,0,0,0.05,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0
275,Rivi?re ? la Tortue ? Delson,45.3922,-73.5381,2021,0,5.28,6.42,6.3,2.01,1.56,0.52,0.08,0,0,0,0,0,0,0,0,1.27,0.03,0.21,0,1.18,0,0,0,0,0,0.13,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.67,0.16,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Rivi?re ? Mars ? la Baie,48.305,-70.9814,2021,0,0.65,0.94,0.72,0.21,0.13,0.09,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.17,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Rivi?re Ashuapmushuan ? Saint-F?licien,48.686,-72.48767,2021,0,0.75,0.17,0.47,0.33,0.28,0.26,0.04,0,0,0,0,0,0,0,0,0.14,0,0.02,0,0.19,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Rivi?re Aux Iroquois ? Saint-Prime,48.6016,-72.3456,2021,0,0,0.28,0.39,0.17,0,0.1,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Rivi?re Aux Sables ? Jonqui?res,48.413535,-71.2568,2021,0,0.17,0.15,0.37,0.29,0.34,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.25,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Rivi?re Batiscan ? Sainte-Genevi?ve-de-Batiscan,46.5288,-72.3335,2021,0,0.67,0.1,0.35,0.34,0.16,0.19,0.03,0,0,0,0,0,0,0,0,0.08,0,0.02,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Rivi?re Bayonne ? Sainte-Genevi?ve-de-Berthier,46.0945,-73.226,2021,0,0.93,0.29,0.55,0.33,0.46,0.08,0,0,0,0,0,0,0,0,0,0.71,0.03,0.2,0,0.49,0,0,0,0,0,0.07,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Rivi?re Beauport ? Qu?bec,46.8511,-71.1998,2021,0.6,1.65,1.43,1.38,0.53,1.02,0.1,0.04,0,0,0,0,0,0,0,0,0.4,0.04,0.34,0,0.58,0,0,0,0,0,0.05,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Rivi?re B?cancour ? Saint-Louis-de-Bla0ford,NA,NA,2021,0,0.62,0.45,0.64,0.43,0.66,0.15,0,0,0,0,0,0,0,0,0,0.4,0.03,0.07,0,0.4,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Rivi?re Boyer ? Saint-Michel-de-Bellechasse,NA,NA,2021,0,0.48,0.18,0.46,0.27,0,0.1,0,0,0,0,0,0,0,0,0,0.19,0,0.03,0,0.39,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Rivi?re Ch?teauguay ? Ch?teauguay,45.3814,-73.7562,2021,0,2.11,1.28,1.37,1.09,1.56,0.58,0.17,0,0,0,0,0,0,0,0,0.66,0.04,0.39,0.04,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Rivi?re Chaudi?re ? L?vis,46.714483,-71.280997,2021,1.86,2.05,1.71,2.27,1.65,1.15,0.24,0.03,0,0,0,0,0,0,0,0,0.52,0.04,0.13,0,0.51,0,0,0,0,0,0.03,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.09,0.05,0.17,0,0.13,0,0,0,0,0,0
287,Rivi?re Chicoutimi ? Chicoutimi,48.4109,-71.1061,2021,0,0.2,0.15,0.27,0.28,0.3,0.17,0,0,0,0,0,0,0,0,0,0.09,0,0.04,0,0.22,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Rivi?re Des Ha ? Boilleau,NA,NA,2021,0,0,0.13,0.33,0.22,0.19,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Rivi?re Des Ha ? la Baie,NA,NA,2021,0,0.57,0.16,0.36,0.2,0.24,0.07,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,"Rivi?re Des Mille Iles, point #1",NA,NA,2021,0.67,0.29,0.3,0.51,0.55,0.5,0.21,0.04,0,0,0,0,0,0,0,0,0.19,0,0.07,0,0.43,0,0,0,0,0,0.03,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,"Rivi?re Des Mille Iles, point #2",NA,NA,2021,0,1.46,0.37,0.56,0.5,0.51,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.76,0,0,0,0,0,0.03,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,"Rivi?re Des Mille Iles, point #3",NA,NA,2021,0,1.23,0.53,1.25,0.55,0.82,0.19,0.05,0,0,0,0,0,0,0,0,0.47,0,0.13,0,0.77,0,0,0,0,0,0.09,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,"Rivi?re Des Mille Iles, point #4",NA,NA,2021,0,0.71,0.23,0.57,0.57,0.29,0.24,0,0,0,0,0,0,0,0,0,0.23,0,0.12,0,0.58,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,"Rivi?re Des Mille Iles, point #5",NA,NA,2021,0.93,1.46,0.85,0.85,0.74,0.48,0.25,0.03,0,0,0,0,0,0,0,0,0.35,0,0.18,0.02,0.63,0,0,0,0,0,0,0,0,0.2,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.03,0,0
295,Rivi?re Des Outaouais ? Saint-Placide,NA,NA,2021,0,0.44,0.39,0.34,0,0.45,0.17,0,0,0,0,0,0,0,0,0,0.13,0,0.07,0,0.35,0,0,0,0,0,0.04,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0
296,Rivi?re Des Prairies ? Montr?al,45.5343,-73.7266,2021,0.78,1.06,0.32,0.51,0.65,0.18,0.26,0.05,0,0,0,0,0,0,0,0,0.18,0,0.09,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Rivi?re Des Prairies ? Pierrefo0s (Montr?al),45.4547,-73.9388,2021,0,1.1,0.49,0.45,0.62,0.36,0.2,0.06,0,0,0,0,0,0,0,0,0.23,0,0.07,0,0.53,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Rivi?re Du Ch?ne ? Mirabel (DC1),NA,NA,2021,0,1.38,0.82,0.63,0.17,0.28,0,0,0,0,0,0,0,0,0.09,0,0.36,0.09,0.88,0,0.81,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Rivi?re Du Ch?ne ? Mirabel (DC2),NA,NA,2021,0,13.1,42.59,28.76,15.91,6.82,1.75,0.36,0,0,0,0,0,0,1.38,0,3.42,3.54,33.4,0,64.55,0,0,0,0,0,1.79,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,7.32,31.76,5.45,0.03
300,Rivi?re Du Ch?ne ? Mirabel (DC3),NA,NA,2021,1.12,15.06,53.42,40.58,26.98,8.61,1.79,0.43,0,0,0,0,0,0,2.49,0.21,4.86,5.68,42.49,2.02,75.67,0,0,0,0,0,1.88,3.88,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,6.51,32.86,3.85,0
301,Rivi?re Du Ch?ne ? Saint-Eustache (DC4),NA,NA,2021,0.67,9.56,18.83,20.15,15.55,3.91,0.77,0.16,0,0,0,0,0,0,1.47,0,3.12,3.79,24.96,1.14,34.31,0,0,0,0,0,0.99,1.2,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1.8,10.22,0.32,0
302,Rivi?re Du Ch?ne ? Saint-Eustache (DC5),NA,NA,2021,0,7.55,14.98,12.93,9.39,2.81,0.8,0.09,0,0,0,0,0,0,0.68,0,2.23,1.89,16,0.51,24.72,0,0,0,0,0,4.93,3.17,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,4.97,0,0
303,Rivi?re Du Ch?ne ? Saint-Eustache (DC6),NA,NA,2021,0.56,7.03,15.7,14.18,5.95,3.48,0.95,0.16,0,0,0,0,0,0,1.03,0,2.3,2.05,15.66,0.73,22.84,0,0,0,0,0,0.73,2.3,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.12,0,0,0,0,0,0,0,0,0,0.1,0.1,0.96,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,9.11,0.06,0
304,Rivi?re Du Gouffre ? Baie-Saint-Paul,NA,NA,2021,0,0,0.13,0.43,0.19,0,0.09,0,0,0,0,0,0,0,0,0,0.06,0,0.02,0,0.16,0,0,0,0,0,0.04,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Rivi?re Du Loup ? Louiseville,NA,NA,2021,0,0.61,0.49,0.84,0.18,0.31,0.12,0,0,0,0,0,0,0,0,0,0.09,0,0.03,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Rivi?re Du Moulin ? Chichoutimi,NA,NA,2021,0,0.19,0,0.3,0.31,0.14,0.12,0,0,0,0,0,0,0,0,0,0.08,0,0.03,0,0.26,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0
307,Rivi?re Du Nord ? Lachute,NA,NA,2021,2.12,1.78,2.51,3.1,0.99,1.16,0.23,0.07,0,0,0,0,0,0,0,0,0.58,0.06,0.3,0.02,0.82,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0
308,Rivi?re Du Nord ? Saint-J?r?me,NA,NA,2021,0.64,0.81,0.77,0.91,0.46,0.66,0.26,0.07,0,0,0,0,0,0,0,0,0.22,0,0.11,0,0.66,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Rivi?re Du Sud ? Montmagny,46.98517,-70.5491,2021,0,0.82,0.86,0.76,0.36,0.39,0.14,0,0,0,0,0,0,0,0,0,0.18,0,0.04,0,0.41,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
