Sample_ID,Florida_County_Name,Latitude,Longitude,
LAF_1678_003,Lafayette_County,29.84744444,-82.89419444,
LAF_2326_004,Lafayette_County,30.039163,-83.119701,
LAF_2413_005,Lafayette_County,30.12874,-83.13191,
LAF_2414_006,Lafayette_County,29.84243,-83.30828,
LAF_2415_007,Lafayette_County,30.0393,-83.12004,
LAK_0350_001,Lake_County,28.84472222,-81.75388889,
LAK_0351_002,Lake_County,28.86194444,-81.84083333,
LAK_0498_004,Lake_County,28.689617,-81.680846,
LAK_0500_005,Lake_County,28.673126,-81.678529,
LAK_0505_006,Lake_County,28.654599,-81.662564,
LAK_0513_008,Lake_County,28.5934,-81.66298333,
LAK_0515_009,Lake_County,28.578773,-81.676578,
LAK_0516_010,Lake_County,28.68071,-81.67121,
LAK_0517_011,Lake_County,28.544899,-81.6590585,
LAK_0519_012,Lake_County,28.637254,-81.69366,
LAK_0520_013,Lake_County,28.637322,-81.688033,
LAK_0522_014,Lake_County,28.630625,-81.675535,
LAK_0526_015,Lake_County,28.622473,-81.675695,
LAK_0528_016,Lake_County,28.571703,-81.676347,
LAK_0529_017,Lake_County,28.56718,-81.679963,
LAK_0530_018,Lake_County,28.568919,-81.657814,
LAK_1049_019,Lake_County,28.833441,-81.808422,
LAK_1054_020,Lake_County,28.786823,-81.887276,
LAK_1055_021,Lake_County,28.901069,-81.874865,
LAK_1056_022,Lake_County,28.81249,-81.747347,
LAK_1458_023,Lake_County,28.5933,-81.8239,
LAK_1459_024,Lake_County,28.5803,-81.856,
LAK_1460_025,Lake_County,28.5548,-81.782,
LAK_1461_026,Lake_County,28.5543,-81.7605,
LAK_1462_027,Lake_County,28.5449,-81.7711,
LAK_1463_028,Lake_County,28.5433,-81.775,
LAK_1464_029,Lake_County,28.5047,-81.7493,
LAK_1465_030,Lake_County,28.5587,-81.7731,
LAK_1833_031,Lake_County,28.56116667,-81.76044444,
LAK_1834_032,Lake_County,28.50769444,-81.75091667,
LAK_2281_036,Lake_County,28.857269,-81.90004,
LAK_2282_037,Lake_County,28.814563,-81.86873,
LAK_2283_038,Lake_County,28.743382,-81.766727,
LAK_2284_039,Lake_County,28.710352,-81.746315,
LAK_2285_040,Lake_County,28.902874,-81.806314,
LAK_2286_041,Lake_County,28.936493,-81.717002,
LAK_2287_042,Lake_County,28.902617,-81.617834,
LAK_2288_043,Lake_County,29.012981,-81.634743,
LAK_2289_044,Lake_County,29.04603,-81.508545,
LAK_2328_046,Lake_County,28.542973,-81.653507,
LAK_2504_047,Lake_County,29.16534,-81.52319,
LAK_2595_048,Lake_County,29.17065,-81.62738,
LEE_0021_001,Lee_County,26.75194444,-82.2575,
LEE_0026_002,Lee_County,26.6575,-81.88277778,
LEE_0032_003,Lee_County,26.695,-82.03944444,
LEE_0033_004,Lee_County,26.64,-82.05777778,
LEE_0034_005,Lee_County,26.63194444,-82.11694444,
LEE_0037_008,Lee_County,26.61472222,-81.96861111,
LEE_0039_009,Lee_County,26.70972222,-81.80138889,
LEE_0040_010,Lee_County,26.58,-81.85527778,
LEE_0041_011,Lee_County,26.58194444,-81.87555556,
LEE_0042_012,Lee_County,26.55555556,-81.75222222,
LEE_0043_013,Lee_County,26.46638889,-81.77527778,
LEE_0044_014,Lee_County,26.47638889,-81.84694444,
LEE_0045_015,Lee_County,26.5625,-81.93305556,
LEE_0046_016,Lee_County,26.56083333,-81.95222222,
LEE_0049_017,Lee_County,26.33888889,-81.80583333,
LEE_0050_018,Lee_County,26.33444444,-81.8475,
LEE_0051_019,Lee_County,26.40777778,-81.88388889,
LEE_0053_021,Lee_County,26.45361111,-82.03583333,
LEE_0055_056,Lee_County,26.55152778,-82.05263889,
LEE_0058_022,Lee_County,26.7612,-82.13383333,
LEE_0059_023,Lee_County,26.43586111,-82.12588889,
LEE_0060_024,Lee_County,26.75175,-82.20116667,
LEE_0066_025,Lee_County,26.75438333,-82.2282,
LEE_0068_027,Lee_County,26.70481667,-82.23553333,
LEE_0473_029,Lee_County,26.3461,-81.7408,
LEE_0474_030,Lee_County,26.3417,-81.7622,
LEE_1716_031,Lee_County,26.73860833,-82.068825,
LEE_1717_032,Lee_County,26.72403889,-82.07186389,
LEE_1718_033,Lee_County,26.66190278,-82.05646944,
LEE_1871_034,Lee_County,26.33936111,-81.69072222,
LEE_1872_035,Lee_County,26.33522222,-81.74583333,
LEE_1873_036,Lee_County,26.34244444,-81.78033333,
LEE_1874_037,Lee_County,26.33852778,-81.81808333,
LEE_1890_038,Lee_County,26.64952778,-81.68702778,
LEE_1891_039,Lee_County,26.59869444,-81.56569444,
LEE_1947_040,Lee_County,26.49055556,-82.08152778,
LEE_1948_041,Lee_County,26.45772222,-82.19533333,
LEE_1950_042,Lee_County,26.55005556,-82.19580556,
LEE_1952_043,Lee_County,26.64416667,-82.08155556,
LEE_1953_044,Lee_County,26.70672222,-82.16372222,
LEE_1954_045,Lee_County,26.69083333,-82.24472222,
LEE_1955_046,Lee_County,26.35841667,-81.83761111,
LEE_1957_047,Lee_County,26.76130556,-82.06127778,
LEE_1961_048,Lee_County,26.43861111,-81.84,
LEE_1970_049,Lee_County,26.7211,-81.69276944,
LEE_1971_050,Lee_County,26.71153056,-81.75331111,
LEE_1972_051,Lee_County,26.72138056,-81.64441944,
LEE_1973_052,Lee_County,26.71276944,-81.60608889,
LEE_2046_054,Lee_County,26.33722222,-81.81,
LEE_2047_055,Lee_County,26.70861111,-81.66333333,
LEO_0732_002,Leon_County,30.402363,-84.336154,
LEO_0733_003,Leon_County,30.43147,-84.299589,
LEO_0734_004,Leon_County,30.459515,-84.323223,
LEO_0735_005,Leon_County,30.446618,-84.293546,
LEO_0736_006,Leon_County,30.47495,-84.18145,
LEO_0737_007,Leon_County,30.436394,-84.178025,
LEO_1375_008,Leon_County,30.6181,-84.2527,
LEO_1377_009,Leon_County,30.6426,-84.2026,
LEO_1380_010,Leon_County,30.4394,-84.5294,
LEO_1381_011,Leon_County,30.5076,-84.3134,
LEO_1385_012,Leon_County,30.5622,-83.9911,
LEO_1386_013,Leon_County,30.2842,-84.1508,
LEO_1390_014,Leon_County,30.5184,-84.2492,
LEO_1391_015,Leon_County,30.5393,-84.3275,
LEO_1579_016,Leon_County,30.366466,-84.299964,
LEO_2401_020,Leon_County,30.57944,-84.28777,
LEO_2402_021,Leon_County,30.40027,-84.30722,
LEO_2463_022,Leon_County,30.43361,-84.35833,
LEO_2559_024,Leon_County,30.40723,-84.61019,
LEO_2633_025,Leon_County,30.533056,-84.215833,
LEO_2634_026,Leon_County,30.319444,-84.298889,
LEO_2558_023,Levy_County,30.28547,-84.15197,
LEV_0108_001,Levy_County,29.2623,-83.1737,
LEV_0289_002,Levy_County,29.025424,-82.669484,
LEV_0290_003,Levy_County,29.033209,-82.573884,
LEV_0291_004,Levy_County,29.030803,-82.712745,
LEV_0292_005,Levy_County,29.001158,-82.761416,
LEV_1197_006,Levy_County,29.164774,-83.026926,
LEV_1198_007,Levy_County,29.13523,-83.044984,
LEV_1199_008,Levy_County,29.149244,-83.040263,
LEV_1200_009,Levy_County,29.139727,-83.034599,
LEV_1422_010,Levy_County,29.39653333,-83.02577778,
LEV_1424_011,Levy_County,29.51796389,-82.97051667,
LEV_1467_012,Levy_County,29.35365278,-82.73551667,
LEV_1690_013,Levy_County,29.48944444,-82.97713889,
LEV_1855_015,Levy_County,29.13611111,-83.02991667,
LEV_2416_016,Levy_County,29.21498,-82.76287,
LIB_1607_001,Liberty_County,30.440196,-84.986563,
LIB_2404_002,Liberty_County,30.30785,-85.03969,
LIB_2596_003,Liberty_County,30.12876,-84.67158,
MAD_1193_001,Madison_County,30.480527,-83.243931,
MAD_1419_002,Madison_County,30.4804,-83.2442,
MAD_1432_003,Madison_County,30.41006667,-83.18015,
MAD_1470_004,Madison_County,30.62163056,-83.41923333,
MAD_1471_005,Madison_County,30.47408333,-83.42341667,
MTE_0427_001,Manatee_County,27.4664,-82.6997,
MTE_0428_002,Manatee_County,27.5057,-82.7109,
MTE_0429_003,Manatee_County,27.4844,-82.5805,
MTE_0430_004,Manatee_County,27.4473,-82.5814,
MTE_0431_005,Manatee_County,27.4737,-82.6125,
MTE_0433_007,Manatee_County,27.4249,-82.5474,
MTE_0434_008,Manatee_County,27.4448,-82.4859,
MTE_0435_009,Manatee_County,27.5107,-82.3602,
MTE_0436_010,Manatee_County,27.5247,-82.4302,
MTE_0437_011,Manatee_County,27.5804,-82.5622,
MTE_0611_013,Manatee_County,27.4481,-82.6883,
MTE_0612_014,Manatee_County,27.5215,-82.7151,
MTE_0613_015,Manatee_County,27.4976,-82.7027,
MTE_0614_016,Manatee_County,27.4967,-82.65665,
MTE_0615_017,Manatee_County,27.5238,-82.6542,
MTE_0616_018,Manatee_County,27.4599,-82.6706,
MTE_0617_019,Manatee_County,27.4456,-82.6485,
MTE_0618_020,Manatee_County,27.4148,-82.5748,
MTE_1405_021,Manatee_County,27.43175833,-82.48132778,
MTE_1488_022,Manatee_County,27.48118333,-82.34131667,
MTE_1489_023,Manatee_County,27.49715,-82.52375,
MTE_1490_024,Manatee_County,27.43248333,-82.48166667,
MTE_1491_025,Manatee_County,27.50023333,-82.56171667,
MTE_1492_026,Manatee_County,27.5322,-82.64508333,
MTE_1493_027,Manatee_County,27.49601667,-82.66961667,
MTE_1494_028,Manatee_County,27.53421667,-82.73465,
MTE_2027_030,Manatee_County,27.574765,-82.587218,
MTE_2042_031,Manatee_County,27.589857,-82.628149,
MTE_2064_032,Manatee_County,27.634,-82.56280556,
MTE_2071_033,Manatee_County,27.62830556,-82.56330556,
MTE_2073_034,Manatee_County,27.54988889,-82.70730556,
MTE_2077_035,Manatee_County,27.60461111,-82.63019444,
MTE_2078_036,Manatee_County,27.54461111,-82.66488889,
MTE_2082_037,Manatee_County,27.6295,-82.56419444,
MTE_2084_038,Manatee_County,27.63238889,-82.56530556,
MTE_2086_039,Manatee_County,27.56319444,-82.7105,
MTE_2089_041,Manatee_County,27.55,-82.66630556,
MTE_2133_043,Manatee_County,27.60138889,-82.55194444,
MTE_2134_044,Manatee_County,27.60083333,-82.55166667,
MTE_2135_045,Manatee_County,27.59,-82.55361111,
MTE_2242_047,Manatee_County,27.3664,-82.1488,
MTE_2243_048,Manatee_County,27.3211,-82.2484,
MTE_2329_049,Manatee_County,27.4764734,-82.3023585,
MAO_0274_002,Marion_County,29.061107,-82.43697,
MAO_0276_004,Marion_County,29.098602,-82.435844,
MAO_0279_005,Marion_County,29.046238,-82.464971,
MAO_0349_006,Marion_County,28.98888889,-81.8375,
MAO_0870_007,Marion_County,29.216103,-81.984307,
MAO_0871_008,Marion_County,29.213432,-82.054921,
MAO_0872_009,Marion_County,29.104852,-82.351988,
MAO_0873_010,Marion_County,29.086234,-82.430484,
MAO_0874_011,Marion_County,29.049392,-82.446808,
MAO_0886_012,Marion_County,29.215,-81.993333,
MAO_0887_013,Marion_County,29.183532,-81.992664,
MAO_0888_014,Marion_County,29.078888,-81.880919,
MAO_0889_015,Marion_County,29.178477,-81.834328,
MAO_0890_016,Marion_County,29.371106,-81.901066,
MAO_0891_017,Marion_County,29.225744,-81.908848,
MAO_0892_018,Marion_County,29.138874,-81.849089,
MAO_0947_019,Marion_County,29.379037,-82.055882,
MAO_0948_020,Marion_County,29.362477,-81.966806,
MAO_0949_021,Marion_County,29.289674,-81.926587,
MAO_0951_023,Marion_County,29.374307,-81.902104,
MAO_0959_024,Marion_County,29.504921,-81.91669,
MAO_0999_025,Marion_County,29.01666667,-81.96305556,
MAO_1047_026,Marion_County,29.447713,-82.212416,
MAO_1048_027,Marion_County,29.018514,-81.970227,
MAO_1466_028,Marion_County,29.040407,-81.928706,
MAO_1531_029,Marion_County,29.368,-82.382,
MAO_1532_030,Marion_County,29.18383889,-81.71241944,
MAO_2505_036,Marion_County,29.3498,-81.7301,
MAO_2597_037,Marion_County,29.24636,-81.64341,
MRT_0139_001,Martin_County,26.976504,-80.141549,
MRT_0141_002,Martin_County,27.065983,-80.124902,
MRT_0142_003,Martin_County,27.100367,-80.16567,
MRT_0143_004,Martin_County,27.101386,-80.141375,
MRT_0146_006,Martin_County,27.149255,-80.19505,
MRT_0147_007,Martin_County,27.147015,-80.190694,
MRT_0148_008,Martin_County,27.164958,-80.182524,
MRT_0149_009,Martin_County,27.154157,-80.1713,
MRT_0150_010,Martin_County,27.182738,-80.206428,
MRT_0154_011,Martin_County,27.205997,-80.371918,
MRT_0175_012,Martin_County,27.20021047,-80.16616566,
MRT_0176_013,Martin_County,26.97657343,-80.13174736,
MRT_0178_014,Martin_County,27.16426408,-80.19379699,
MRT_0179_015,Martin_County,27.16183848,-80.25717122,
MRT_0185_016,Martin_County,27.20251749,-80.19923533,
MRT_0186_017,Martin_County,27.20243488,-80.25815739,
MRT_0245_018,Martin_County,26.984403,-80.620068,
MRT_0246_019,Martin_County,27.108727,-80.287055,
MRT_0744_020,Martin_County,27.1116,-80.2562,
MRT_0745_021,Martin_County,27.1876,-80.2701,
MRT_0746_022,Martin_County,27.2025,-80.1416,
MRT_0747_023,Martin_County,27.1624,-80.194,
MRT_0748_024,Martin_County,27.1137,-80.2824,
MRT_0749_025,Martin_County,27.0184,-80.44281,
MRT_1292_027,Martin_County,26.97541,-80.828361,
MRT_1308_028,Martin_County,27.02633,-80.783074,
MRT_1309_029,Martin_County,27.00136,-80.793429,
MRT_1310_030,Martin_County,26.97425,-80.794445,
MRT_1324_031,Martin_County,27.05958,-80.753815,
MRT_1326_033,Martin_County,27.00118,-80.762127,
MRT_1327_034,Martin_County,26.97157,-80.760667,
MRT_1340_037,Martin_County,27.00543,-80.728731,
MRT_1341_038,Martin_County,26.97178,-80.728423,
MRT_1353_041,Martin_County,27.03482,-80.695258,
MRT_1361_044,Martin_County,27.09079,-80.666815,
MRT_1362_045,Martin_County,27.0687,-80.662051,
MRT_1363_046,Martin_County,27.03829,-80.658638,
MRT_1365_048,Martin_County,26.97479,-80.662631,
MRT_1369_049,Martin_County,27.0052,-80.6302,
MRT_1370_050,Martin_County,26.97243,-80.628777,
MRT_2454_055,Martin_County,27.32175,-80.22841,
DAD_0369_001,Miami_Dade_County,25.6143,-80.306,
DAD_0370_002,Miami_Dade_County,25.6108,-80.3076,
DAD_0371_003,Miami_Dade_County,25.6154,-80.3283,
DAD_0372_004,Miami_Dade_County,25.6421,-80.2806,
DAD_0373_005,Miami_Dade_County,25.6699,-80.284,
DAD_0374_006,Miami_Dade_County,25.6788,-80.2556,
DAD_0375_007,Miami_Dade_County,25.5406,-80.3288,
DAD_0376_008,Miami_Dade_County,25.7094,-80.1514,
DAD_0477_009,Miami_Dade_County,25.6002136,-80.4055147,
DAD_0478_010,Miami_Dade_County,25.604103,-80.4197858,
DAD_0479_011,Miami_Dade_County,25.6193223,-80.4220301,
DAD_0480_012,Miami_Dade_County,25.637843,-80.44721,
DAD_0481_013,Miami_Dade_County,25.6595057,-80.4487087,
DAD_0482_014,Miami_Dade_County,25.6731526,-80.4385334,
DAD_0483_015,Miami_Dade_County,25.6753778,-80.4255327,
DAD_0484_016,Miami_Dade_County,25.6390049,-80.4063626,
DAD_0485_017,Miami_Dade_County,25.6404872,-80.4070848,
DAD_0486_018,Miami_Dade_County,25.6874004,-80.4076762,
DAD_0695_019,Miami_Dade_County,25.20222222,-80.71194444,
DAD_1004_020,Miami_Dade_County,25.96416667,-80.24611111,
DAD_1005_021,Miami_Dade_County,25.91527778,-80.25222222,
DAD_1006_022,Miami_Dade_County,25.92055556,-80.29861111,
DAD_1007_023,Miami_Dade_County,25.91361111,-80.13055556,
DAD_1008_024,Miami_Dade_County,25.87916667,-80.18555556,
DAD_1009_025,Miami_Dade_County,25.81972222,-80.12027778,
DAD_1010_026,Miami_Dade_County,25.79666667,-80.14194444,
DAD_1011_027,Miami_Dade_County,25.76638889,-80.13611111,
DAD_1012_028,Miami_Dade_County,25.78888889,-80.32666667,
DAD_1013_029,Miami_Dade_County,25.77138889,-80.30861111,
DAD_1014_030,Miami_Dade_County,25.78527778,-80.28083333,
DAD_1015_031,Miami_Dade_County,25.78388889,-80.21638889,
DAD_1016_032,Miami_Dade_County,25.80027778,-80.38611111,
DAD_1017_033,Miami_Dade_County,25.82277778,-80.28138889,
DAD_1018_034,Miami_Dade_County,25.88222222,-80.23,
DAD_1019_035,Miami_Dade_County,25.72694444,-80.27222222,
DAD_1020_036,Miami_Dade_County,25.70472222,-80.38111111,
DAD_1021_037,Miami_Dade_County,25.49916667,-80.4625,
DAD_1022_038,Miami_Dade_County,25.47444444,-80.43611111,
DAD_1024_040,Miami_Dade_County,25.48138889,-80.54222222,
DAD_1025_041,Miami_Dade_County,25.53861111,-80.32972222,
DAD_1026_042,Miami_Dade_County,25.54833333,-80.34777778,
DAD_1027_043,Miami_Dade_County,25.56416667,-80.35055556,
DAD_1028_044,Miami_Dade_County,25.56777778,-80.32805556,
DAD_1029_045,Miami_Dade_County,25.57,-80.37111111,
DAD_1030_046,Miami_Dade_County,25.55944444,-80.34277778,
DAD_1610_047,Miami_Dade_County,25.53711111,-80.34363889,
DAD_1611_048,Miami_Dade_County,25.54311111,-80.33088889,
DAD_1612_049,Miami_Dade_County,25.55219444,-80.33158333,
DAD_1613_050,Miami_Dade_County,25.47352778,-80.41252778,
DAD_1614_051,Miami_Dade_County,25.47038889,-80.37936111,
DAD_1615_052,Miami_Dade_County,25.46263889,-80.34705556,
DAD_1616_053,Miami_Dade_County,25.44811111,-80.40388889,
DAD_1618_055,Miami_Dade_County,25.44752778,-80.43086111,
DAD_1637_057,Miami_Dade_County,25.921662,-80.306739,
DAD_1638_058,Miami_Dade_County,25.842945,-80.357118,
DAD_1639_059,Miami_Dade_County,25.947179,-80.300142,
DAD_1704_062,Miami_Dade_County,25.7791,-80.5109,
DAD_1705_063,Miami_Dade_County,25.791,-80.5051,
DAD_1706_064,Miami_Dade_County,25.7976,-80.5052,
DAD_1708_066,Miami_Dade_County,25.8055,-80.4974,
DAD_1709_067,Miami_Dade_County,25.8119,-80.4978,
DAD_1710_068,Miami_Dade_County,25.8204,-80.5012,
DAD_1711_069,Miami_Dade_County,25.8325,-80.5038,
DAD_1712_070,Miami_Dade_County,25.8222,-80.5123,
DAD_1923_072,Miami_Dade_County,25.76063889,-80.85886111,
DAD_1924_073,Miami_Dade_County,25.76211111,-80.81913889,
DAD_1925_074,Miami_Dade_County,25.76233333,-80.72747222,
DAD_1926_075,Miami_Dade_County,25.76355556,-80.67386111,
DAD_1927_076,Miami_Dade_County,25.76077778,-80.56152778,
DAD_1928_077,Miami_Dade_County,25.762,-80.50247222,
DAD_1929_078,Miami_Dade_County,25.61747222,-80.57547222,
DAD_1931_079,Miami_Dade_County,25.21461111,-80.85036111,
DAD_1932_080,Miami_Dade_County,25.25347222,-80.79783333,
DAD_1933_081,Miami_Dade_County,25.39811111,-80.57230556,
DAD_1934_082,Miami_Dade_County,25.38208333,-80.60911111,
DAD_1935_083,Miami_Dade_County,25.28941667,-80.44427778,
DAD_2295_088,Miami_Dade_County,25.51388,-80.42527,
DAD_2296_089,Miami_Dade_County,25.51666,-80.39916,
DAD_2298_091,Miami_Dade_County,25.63777,-80.49722,
DAD_2299_092,Miami_Dade_County,25.64222,-80.37611,
DAD_2300_093,Miami_Dade_County,25.66583,-80.40277,
DAD_2301_094,Miami_Dade_County,25.68916,-80.34666,
DAD_2302_095,Miami_Dade_County,25.70555,-80.26027,
DAD_2303_096,Miami_Dade_County,25.73861,-80.28694,
DAD_2304_097,Miami_Dade_County,25.72,-80.32638,
DAD_2305_098,Miami_Dade_County,25.76946,-80.36347,
DAD_2306_099,Miami_Dade_County,25.85388,-80.2075,
DAD_2307_100,Miami_Dade_County,25.78388,-80.18555,
DAD_2308_101,Miami_Dade_County,25.8475,-80.12194,
DAD_2309_102,Miami_Dade_County,25.90222,-80.12583,
DAD_2343_103,Miami_Dade_County,25.92936,-80.15116,
DAD_2344_104,Miami_Dade_County,25.90517,-80.16288,
DAD_2345_105,Miami_Dade_County,25.87165,-80.24232,
DAD_2346_106,Miami_Dade_County,25.85025,-80.18867,
DAD_2347_107,Miami_Dade_County,25.91624,-80.22359,
DAD_2348_108,Miami_Dade_County,25.87159,-80.17337,
DAD_2349_109,Miami_Dade_County,25.70026,-80.16926,
DAD_2350_110,Miami_Dade_County,25.7316,-80.16253,
DAD_2351_111,Miami_Dade_County,25.73089,-80.23281,
DAD_2352_112,Miami_Dade_County,25.77156,-80.20029,
DAD_2352_112,Miami_Dade_County,25.77156,-80.20029,
DAD_2353_113,Miami_Dade_County,25.849861,-80.166528,
DAD_2354_114,Miami_Dade_County,25.4608,-80.33663,
DAD_2355_115,Miami_Dade_County,25.79441,-80.14511,
DAD_2356_116,Miami_Dade_County,25.8603,-80.12761,
MON_0641_001,Monroe_County,24.54916667,-81.96694444,
MON_0642_002,Monroe_County,24.53027778,-82.01,
MON_0643_003,Monroe_County,24.45305556,-81.88,
MON_0644_004,Monroe_County,24.46083333,-81.84583333,
MON_0645_005,Monroe_County,24.45472222,-81.85972222,
MON_0646_006,Monroe_County,24.47388889,-81.74333333,
MON_0647_007,Monroe_County,24.47916667,-81.71805556,
MON_0648_008,Monroe_County,24.56722222,-81.795,
MON_0650_010,Monroe_County,24.58611111,-81.80527778,
MON_0651_011,Monroe_County,24.5725,-81.78416667,
MON_0652_012,Monroe_County,24.58055556,-81.79055556,
MON_0653_013,Monroe_County,24.59222222,-81.79416667,
MON_0654_014,Monroe_County,24.58111111,-81.74916667,
MON_0655_015,Monroe_County,24.55027778,-81.81138889,
MON_0656_016,Monroe_County,24.55833333,-81.80833333,
MON_0657_017,Monroe_County,24.54361111,-81.7975,
MON_0658_018,Monroe_County,24.54638889,-81.78833333,
MON_0659_019,Monroe_County,24.53388889,-81.775,
MON_0660_020,Monroe_County,24.55277778,-81.75166667,
MON_0661_021,Monroe_County,24.55916667,-81.74861111,
MON_0662_022,Monroe_County,24.55972222,-81.77138889,
MON_0663_023,Monroe_County,24.56111111,-81.78722222,
MON_0666_025,Monroe_County,24.57611111,-81.72916667,
MON_0667_026,Monroe_County,24.5675,-81.73555556,
MON_0668_027,Monroe_County,24.55972222,-81.73472222,
MON_0669_028,Monroe_County,24.57861111,-81.7125,
MON_0670_029,Monroe_County,24.56666667,-81.6725,
MON_0671_030,Monroe_County,24.60194444,-81.66722222,
MON_0672_031,Monroe_County,24.59138889,-81.64777778,
MON_0673_032,Monroe_County,24.58,-81.65472222,
MON_0674_033,Monroe_County,24.64638889,-81.56527778,
MON_0675_034,Monroe_County,24.68055556,-81.49972222,
MON_0676_035,Monroe_County,24.60305556,-81.64611111,
MON_0677_036,Monroe_County,24.69472222,-81.49944444,
MON_0678_037,Monroe_County,24.66305556,-81.51305556,
MON_0679_038,Monroe_County,24.66111111,-81.45194444,
MON_0680_039,Monroe_County,24.69194444,-81.08722222,
MON_0681_040,Monroe_County,24.7125,-81.07527778,
MON_0682_041,Monroe_County,24.71416667,-81.07666667,
MON_0683_042,Monroe_County,24.71666667,-81.05972222,
MON_0684_043,Monroe_County,24.72694444,-81.03611111,
MON_0685_044,Monroe_County,24.725,-81.05916667,
MON_0688_047,Monroe_County,24.88277778,-80.69027778,
MON_0689_048,Monroe_County,24.91305556,-80.64277778,
MON_0690_049,Monroe_County,24.96055556,-80.58583333,
MON_0691_050,Monroe_County,24.99333333,-80.54166667,
MON_0692_051,Monroe_County,25.01666667,-80.51333333,
MON_0693_052,Monroe_County,25.045,-80.48805556,
MON_0694_053,Monroe_County,25.08972222,-80.43555556,
MON_1142_054,Monroe_County,24.69752778,-81.318,
MON_1143_055,Monroe_County,24.69319444,-81.35972222,
MON_1144_056,Monroe_County,24.72408333,-81.40102778,
MON_1145_057,Monroe_County,24.66547222,-81.36941667,
MON_1146_058,Monroe_County,24.69880556,-81.34941667,
MON_1147_059,Monroe_County,24.69041667,-81.41683333,
MON_1148_060,Monroe_County,24.64783333,-81.3295,
MON_1149_061,Monroe_County,24.65647222,-81.27686111,
MON_1624_062,Monroe_County,24.721,-81.0631,
MON_1625_063,Monroe_County,24.7242,-81.0444,
MON_1626_064,Monroe_County,24.7301,-81.0152,
MON_1627_065,Monroe_County,24.7172,-81.0251,
MON_1628_066,Monroe_County,24.7086,-81.0836,
MON_1920_067,Monroe_County,25.78847222,-81.09980556,
MON_1921_068,Monroe_County,25.76022222,-81.03891667,
MON_1922_069,Monroe_County,25.75508333,-80.92563889,
MON_1930_070,Monroe_County,25.13680556,-80.93302778,
MON_2091_071,Monroe_County,24.65693611,-81.52295833,
MON_2092_072,Monroe_County,24.64545,-81.56738056,
MON_2093_073,Monroe_County,24.65666111,-81.44261389,
MON_2094_074,Monroe_County,24.66974167,-81.41591944,
MON_2095_075,Monroe_County,24.66118889,-81.47446667,
MON_2096_076,Monroe_County,25.04979167,-80.48940556,
MON_2097_077,Monroe_County,24.70593889,-81.38043611,
MON_2098_078,Monroe_County,24.699075,-81.38405,
MON_2099_079,Monroe_County,24.67896389,-81.24641944,
MON_2100_080,Monroe_County,24.63624722,-81.34620556,
MON_2101_081,Monroe_County,24.65555278,-81.30206389,
MON_2102_082,Monroe_County,24.65653056,-81.27945278,
MON_2103_083,Monroe_County,24.65573889,-81.27793611,
MON_2104_084,Monroe_County,25.29195,-80.379425,
MON_2105_085,Monroe_County,25.02475833,-80.49446111,
MON_2106_086,Monroe_County,25.01049167,-80.51992778,
MON_2107_087,Monroe_County,25.002925,-80.53035278,
MON_2108_088,Monroe_County,24.91786389,-80.63812222,
MON_2109_089,Monroe_County,24.8967,-80.66192222,
MON_2110_090,Monroe_County,24.84668306,-80.74441472,
MON_2111_091,Monroe_County,24.94148389,-80.60817722,
MON_2112_092,Monroe_County,24.95228056,-80.58759889,
MON_2113_093,Monroe_County,24.66185389,-81.45413472,
MON_2114_094,Monroe_County,25.08019194,-80.45248583,
MON_2115_095,Monroe_County,25.15622694,-80.39193083,
MON_2116_096,Monroe_County,25.12500694,-80.40280833,
MON_2117_097,Monroe_County,25.09861278,-80.4418575,
MON_2118_098,Monroe_County,25.12429111,-80.407015,
MON_2119_099,Monroe_County,24.71611806,-81.3751175,
NAS_0195_012,Nassau_County,30.75888889,-81.53638889,
NAS_0196_013,Nassau_County,30.76638889,-81.53888889,
NAS_0197_014,Nassau_County,30.72083333,-81.54833333,
NAS_0198_001,Nassau_County,30.63416667,-81.53,
NAS_0203_002,Nassau_County,30.5725,-81.52027778,
NAS_0204_003,Nassau_County,30.69,-81.45722222,
NAS_0205_004,Nassau_County,30.66944444,-81.46666667,
NAS_0206_005,Nassau_County,30.61472222,-81.47361111,
NAS_0207_006,Nassau_County,30.52305556,-81.44611111,
NAS_0209_007,Nassau_County,30.66916667,-81.43972222,
NAS_0536_009,Nassau_County,30.67722222,-81.45972222,
NAS_0537_010,Nassau_County,30.66222222,-81.46472222,
NAS_0538_011,Nassau_County,30.61638889,-81.46916667,
NAS_2147_015,Nassau_County,30.58925,-81.66455556,
NAS_2148_016,Nassau_County,30.56575,-81.52213889,
NAS_2149_017,Nassau_County,30.64497222,-81.48222222,
NAS_2150_018,Nassau_County,30.7005,-81.46433333,
NAS_2151_019,Nassau_County,30.74188889,-81.68355556,
NAS_2152_020,Nassau_County,30.62905556,-81.57075,
NAS_2153_021,Nassau_County,30.52377778,-82.01861111,
NAS_2154_022,Nassau_County,30.66880556,-81.44022222,
NAS_2155_023,Nassau_County,30.67322222,-81.47469444,
NAS_2156_024,Nassau_County,30.67697222,-81.45994444,
NAS_2157_025,Nassau_County,30.73461111,-81.72536111,
NAS_2158_026,Nassau_County,30.72305556,-81.62394444,
NAS_2160_027,Nassau_County,30.55169444,-82.06672222,
NAS_2161_028,Nassau_County,30.64341667,-81.48955556,
