Article (Author et al YYYY),Sample Name,Sample Type,Latitude,Longitude,Sample Date (MM/DD/YYY),Sample Time,Analysis Method,PFOS,PFOA,FBSA,PFDA,PFNA,PFHxS,PFHxA,PFHpA,PFHpS,GenX,4:2 FTS,6:2 FTS,8:2 FTS,10:2 FTS,3:3 FTCA,5:3 FTCA,7:3 FTCA,PFPA,PFPeA,PFPeS,PFBS,PFBA,PFMOPrA,PFMOBA,PFMOAA,PFO2HxA,PFO3OA,PFO4DA,PFESA BP 1,PFESA BP 2,PFDoS,PFUnDA,FOSAA,N-MeFOSE,NMeFOSAA,NMeFOSA,N-EtFOSE,NEtFOSAA,N-EtFOSA,PFDS,PFTeDA,PFHxDA,PFNS,PFTrDA,PFDoA,PFOSA,9-Cl-PF3ONS,11-Cl-PF3OUdS,PFECA-G,ADONA,PFEESA,NFDHA,PFMBA
Camacho_et_al_2024,MRT_1326_033,Surface Water,27.00118,-80.762127,,,EPA 1633,0,3.6,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_1327_034,Surface Water,26.97157,-80.760667,,,EPA 1633,0,2.3,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_1340_037,Surface Water,27.00543,-80.728731,,,EPA 1633,0,3.2,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_1341_038,Surface Water,26.97178,-80.728423,,,EPA 1633,0,2.8,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_1353_041,Surface Water,27.03482,-80.695258,,,EPA 1633,0,3.1,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_1361_044,Surface Water,27.09079,-80.666815,,,EPA 1633,0,4.6,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_1362_045,Surface Water,27.0687,-80.662051,,,EPA 1633,0,3.5,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_1363_046,Surface Water,27.03829,-80.658638,,,EPA 1633,0,3.7,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_1365_048,Surface Water,26.97479,-80.662631,,,EPA 1633,0,0,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_1369_049,Surface Water,27.0052,-80.6302,,,EPA 1633,0,4.1,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_1370_050,Surface Water,26.97243,-80.628777,,,EPA 1633,0,3.5,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,MRT_2454_055,Surface Water,27.32175,-80.22841,,,EPA 1633,0,1.9,0,0,0,0,0,0,,,0,,,,,,,,,0,2.2,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0369_001,Surface Water,25.6143,-80.306,,,EPA 1633,8.8,3.3,0,1.8,1.3,0,3.2,1.1,,,0,,,,,,,,,0,1.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0370_002,Surface Water,25.6108,-80.3076,,,EPA 1633,7.8,3.6,0,1.6,1.2,0,3.7,1.2,,,0,,,,,,,,,0,2.1,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0371_003,Surface Water,25.6154,-80.3283,,,EPA 1633,8.1,4.7,0,1.8,1.4,0,8.5,3.2,,,0,,,,,,,,,0,3.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0372_004,Surface Water,25.6421,-80.2806,,,EPA 1633,7.1,3.2,0,0,1.3,0,2.2,0.8,,,0,,,,,,,,,0,0.3,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0373_005,Surface Water,25.6699,-80.284,,,EPA 1633,3.9,3.1,0,0,0,0,3.1,0.9,,,0,,,,,,,,,0,0.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0374_006,Surface Water,25.6788,-80.2556,,,EPA 1633,5.4,2.6,0,1.6,1.1,0,1.9,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0375_007,Surface Water,25.5406,-80.3288,,,EPA 1633,17.9,3,0,1.8,1.6,0,2.6,1.1,,,0,,,,,,,,,0,2.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0376_008,Surface Water,25.7094,-80.1514,,,EPA 1633,10.9,2.5,0,2.4,1.7,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0477_009,Surface Water,25.6002136,-80.4055147,,,EPA 1633,5,2,0,0,0,0,2.2,0,,,0,,,,,,,,,0,0.3,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0478_010,Surface Water,25.604103,-80.4197858,,,EPA 1633,6.5,3.9,0,1.6,1.1,0,3.4,1,,,0,,,,,,,,,0,1.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0479_011,Surface Water,25.6193223,-80.4220301,,,EPA 1633,6.5,2.3,0,0,0,0,1.9,0.6,,,0,,,,,,,,,0,0.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0480_012,Surface Water,25.637843,-80.44721,,,EPA 1633,0,2.2,0,0,0,0,0,0,,,0,,,,,,,,,0,0.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0481_013,Surface Water,25.6595057,-80.4487087,,,EPA 1633,3.9,2.5,0,0,0,0,2.3,0.8,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0482_014,Surface Water,25.6731526,-80.4385334,,,EPA 1633,6.1,3.3,0,0,1.1,0,3.5,1,,,0,,,,,,,,,0,1.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0483_015,Surface Water,25.6753778,-80.4255327,,,EPA 1633,8.7,3.5,0,0,1.2,0,3.2,0.8,,,0,,,,,,,,,0,1.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0484_016,Surface Water,25.6390049,-80.4063626,,,EPA 1633,9,7.2,0,1.6,1.4,0,4.5,2.4,,,0,,,,,,,,,0,1,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0485_017,Surface Water,25.6404872,-80.4070848,,,EPA 1633,11.5,7.7,0,1.9,1.5,0,4.3,2.5,,,0,,,,,,,,,0,1.3,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0486_018,Surface Water,25.6874004,-80.4076762,,,EPA 1633,10.8,7.1,0,1.6,1.5,4,6.4,2.9,,,0,,,,,,,,,0,1.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_0695_019,Surface Water,25.20222222,-80.71194444,,,EPA 1633,0,2.1,0,0,0,0,1.5,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1004_020,Surface Water,25.96416667,-80.24611111,,,EPA 1633,8.3,5.1,0,1.9,1.4,0,7,3.9,,,0,,,,,,,,,0,1.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1005_021,Surface Water,25.91527778,-80.25222222,,,EPA 1633,10.1,6.2,0,2,1.8,0,9.6,5.7,,,0,,,,,,,,,0,2.3,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1006_022,Surface Water,25.92055556,-80.29861111,,,EPA 1633,9.5,6.9,1.4,3.1,1.8,0,7.5,3.7,,,0,,,,,,,,,0,2.3,,,,,,,,,,,1.6,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1007_023,Surface Water,25.91361111,-80.13055556,,,EPA 1633,4.6,3.2,0,1.7,1.1,0,3.1,1,,,0,,,,,,,,,0,0.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1008_024,Surface Water,25.87916667,-80.18555556,,,EPA 1633,15.1,7.2,2.4,2.1,1.9,3.9,10.5,6.1,,,0,,,,,,,,,0,4.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1009_025,Surface Water,25.81972222,-80.12027778,,,EPA 1633,0,0,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1010_026,Surface Water,25.79666667,-80.14194444,,,EPA 1633,4.6,2.7,0,1.6,1,0,2.8,0.9,,,0,,,,,,,,,0,0.1,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1011_027,Surface Water,25.76638889,-80.13611111,,,EPA 1633,0,2,0,0,0,0,1.3,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1012_028,Surface Water,25.78888889,-80.32666667,,,EPA 1633,0,0,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1013_029,Surface Water,25.77138889,-80.30861111,,,EPA 1633,5.8,3.7,0,1.8,1.3,0,4.8,2.4,,,0,,,,,,,,,0,1.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1014_030,Surface Water,25.78527778,-80.28083333,,,EPA 1633,6.2,3.7,0,1.9,1.3,0,4.6,1.7,,,0,,,,,,,,,0,0.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1015_031,Surface Water,25.78388889,-80.21638889,,,EPA 1633,6.6,4.1,0,1.7,1.5,0,6.1,3,,,0,,,,,,,,,0,1.2,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1016_032,Surface Water,25.80027778,-80.38611111,,,EPA 1633,0,2.6,0,1.7,1.1,0,2.1,0.7,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1017_033,Surface Water,25.82277778,-80.28138889,,,EPA 1633,4.3,4,0,1.5,1.1,0,4,1.4,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1018_034,Surface Water,25.88222222,-80.23,,,EPA 1633,4.7,4.4,0,0,1.1,0,4.4,1.7,,,0,,,,,,,,,0,3.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1019_035,Surface Water,25.72694444,-80.27222222,,,EPA 1633,15.6,7.4,0,2.7,2.1,0,9,4,,,0,,,,,,,,,0,4.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1020_036,Surface Water,25.70472222,-80.38111111,,,EPA 1633,4.3,3.8,0,1.9,1.2,0,4,1.3,,,0,,,,,,,,,0,0.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1021_037,Surface Water,25.49916667,-80.4625,,,EPA 1633,15.7,3.1,0,0,0,0,0,0,,,0,,,,,,,,,0,6.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1022_038,Surface Water,25.47444444,-80.43611111,,,EPA 1633,16,3.8,0,0,0,0,0,0,,,0,,,,,,,,,0,7.1,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1024_040,Surface Water,25.48138889,-80.54222222,,,EPA 1633,6.2,0,0,0,0,0,0,0,,,0,,,,,,,,,0,1.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1025_041,Surface Water,25.53861111,-80.32972222,,,EPA 1633,7,3.5,0,0,1.2,0,4.1,2.2,,,0,,,,,,,,,0,2.1,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1026_042,Surface Water,25.54833333,-80.34777778,,,EPA 1633,6.4,2.9,0,0,1.1,0,2.8,0.9,,,0,,,,,,,,,0,1.3,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1027_043,Surface Water,25.56416667,-80.35055556,,,EPA 1633,16.6,7.7,0,1.9,1.5,4.5,6.4,2.5,,,0,,,,,,,,,0,5.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1028_044,Surface Water,25.56777778,-80.32805556,,,EPA 1633,10,5.9,0,1.7,1.6,0,6,2.6,,,0,,,,,,,,,0,4.1,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1029_045,Surface Water,25.57,-80.37111111,,,EPA 1633,4.3,2.4,0,0,0,0,2.1,0.7,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1030_046,Surface Water,25.55944444,-80.34277778,,,EPA 1633,9.6,5.4,0,1.7,1.3,0,3.8,1.5,,,0,,,,,,,,,0,1.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1610_047,Surface Water,25.53711111,-80.34363889,,,EPA 1633,12.8,13.7,0,1.7,2,4.6,10.4,4.9,,,0,,,,,,,,,0,5.3,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1611_048,Surface Water,25.54311111,-80.33088889,,,EPA 1633,6.7,3,0,0,1,0,3.1,1.1,,,0,,,,,,,,,0,2.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1612_049,Surface Water,25.55219444,-80.33158333,,,EPA 1633,7.4,5,0,0,1.3,0,6.3,2.9,,,0,,,,,,,,,0,2.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1613_050,Surface Water,25.47352778,-80.41252778,,,EPA 1633,10.3,4.2,0,0,0,0,2.6,1,,,0,,,,,,,,,0,9.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1614_051,Surface Water,25.47038889,-80.37936111,,,EPA 1633,13,5.2,0,0,1.7,5.6,6,2.9,,,0,,,,,,,,,0,7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1615_052,Surface Water,25.46263889,-80.34705556,,,EPA 1633,10.1,4.5,0,0,1.3,0,3.3,1.3,,,0,,,,,,,,,0,5.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1616_053,Surface Water,25.44811111,-80.40388889,,,EPA 1633,10.6,2.8,0,0,1.1,0,2.5,0,,,0,,,,,,,,,0,7.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1618_055,Surface Water,25.44752778,-80.43086111,,,EPA 1633,6,0,0,0,0,0,0,0,,,0,,,,,,,,,0,4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1637_057,Surface Water,25.921662,-80.306739,,,EPA 1633,9.2,8.5,0,2,1.8,4.7,8.8,5.5,,,0,,,,,,,,,0,3.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1638_058,Surface Water,25.842945,-80.357118,,,EPA 1633,0,3.3,0,0,1.1,0,4.4,1.3,,,0,,,,,,,,,0,0.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1639_059,Surface Water,25.947179,-80.300142,,,EPA 1633,6.1,4.3,0,1.6,1.5,0,3.4,1.1,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1704_062,Surface Water,25.7791,-80.5109,,,EPA 1633,0,2.2,0,0,0,0,0,0.8,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1705_063,Surface Water,25.791,-80.5051,,,EPA 1633,0,2.3,0,0,0,0,2.4,0.7,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1706_064,Surface Water,25.7976,-80.5052,,,EPA 1633,0,2.1,0,0,0,0,0,0.8,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1708_066,Surface Water,25.8055,-80.4974,,,EPA 1633,0,2,0,0,0,0,2.2,0.7,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1709_067,Surface Water,25.8119,-80.4978,,,EPA 1633,0,0,0,0,0,0,2.6,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1710_068,Surface Water,25.8204,-80.5012,,,EPA 1633,0,2,0,0,0,0,0,0.7,,,0,,,,,,,,,0,0.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1711_069,Surface Water,25.8325,-80.5038,,,EPA 1633,0,2.1,0,0,0,0,2.3,0.8,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1712_070,Surface Water,25.8222,-80.5123,,,EPA 1633,0,2,0,0,0,0,2.3,0.8,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1923_072,Surface Water,25.76063889,-80.85886111,,,EPA 1633,0,2.7,0,0,1.2,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1924_073,Surface Water,25.76211111,-80.81913889,,,EPA 1633,0,2.3,0,0,1,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1925_074,Surface Water,25.76233333,-80.72747222,,,EPA 1633,0,2.3,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1926_075,Surface Water,25.76355556,-80.67386111,,,EPA 1633,0,2.1,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1927_076,Surface Water,25.76077778,-80.56152778,,,EPA 1633,0,2.2,0,0,0,0,2.7,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1928_077,Surface Water,25.762,-80.50247222,,,EPA 1633,0,2,0,0,0,0,0,0.6,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1929_078,Surface Water,25.61747222,-80.57547222,,,EPA 1633,0,2,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1931_079,Surface Water,25.21461111,-80.85036111,,,EPA 1633,0,0,0,1.7,1.3,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1932_080,Surface Water,25.25347222,-80.79783333,,,EPA 1633,0,0,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1933_081,Surface Water,25.39811111,-80.57230556,,,EPA 1633,0,1.9,0,0,0,0,1.3,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1934_082,Surface Water,25.38208333,-80.60911111,,,EPA 1633,0,0,0,0,0,0,0,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_1935_083,Surface Water,25.28941667,-80.44427778,,,EPA 1633,3.9,2.2,0,0,0,0,1.5,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2295_088,Surface Water,25.51388,-80.42527,,,EPA 1633,13.9,6.2,0,0.9,0,0,5.6,2.9,,,0,,,,,,,,,0,15.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2296_089,Surface Water,25.51666,-80.39916,,,EPA 1633,10.1,6.7,0,0,0,4.4,5.1,5,,,0,,,,,,,,,0,14.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2298_091,Surface Water,25.63777,-80.49722,,,EPA 1633,1.3,1.5,0,0,0,0,2,0,,,0,,,,,,,,,0,2,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2299_092,Surface Water,25.64222,-80.37611,,,EPA 1633,7.6,5.5,0,0,1.9,0,15.1,12.1,,,0,,,,,,,,,0,3.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2300_093,Surface Water,25.66583,-80.40277,,,EPA 1633,4.4,3.7,0,0,0,0,10.9,9.9,,,0,,,,,,,,,0,2.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2301_094,Surface Water,25.68916,-80.34666,,,EPA 1633,0,3.7,0,0,0,0,6,2.9,,,0,,,,,,,,,0,2.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2302_095,Surface Water,25.70555,-80.26027,,,EPA 1633,16.9,5,0,3.2,0,0,6.7,0,,,0,,,,,,,,,0,3.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2303_096,Surface Water,25.73861,-80.28694,,,EPA 1633,18.7,11.5,0,3,3,7,16.7,6.5,,,0,,,,,,,,,0,9.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2304_097,Surface Water,25.72,-80.32638,,,EPA 1633,10.2,3.9,0,1.9,2.6,0,13.4,12.8,,,0,,,,,,,,,0,2.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2305_098,Surface Water,25.76946,-80.36347,,,EPA 1633,4.6,4.5,0,0,1.6,0,6.2,3.6,,,0,,,,,,,,,0,3.3,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2306_099,Surface Water,25.85388,-80.2075,,,EPA 1633,14.8,10,0,1.1,2.6,7.3,15.6,11.8,,,0,,,,,,,,,0,8.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2307_100,Surface Water,25.78388,-80.18555,,,EPA 1633,1.8,0.9,0,0,0,0,2.3,0,,,0,,,,,,,,,0,0.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2308_101,Surface Water,25.8475,-80.12194,,,EPA 1633,2.2,1.8,0,0,0,0,3.6,0,,,0,,,,,,,,,0,0.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2309_102,Surface Water,25.90222,-80.12583,,,EPA 1633,4.2,1.4,0,0,0,0,3.3,1.9,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2343_103,Surface Water,25.92936,-80.15116,,,EPA 1633,3.9,4.3,0,0.9,1.7,0,7.4,6.6,,,0,,,,,,,,,0,3.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2344_104,Surface Water,25.90517,-80.16288,,,EPA 1633,18.3,10.5,0,1.4,2.7,7.7,11.5,7.7,,,0,,,,,,,,,0,15.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2345_105,Surface Water,25.87165,-80.24232,,,EPA 1633,8.7,7.6,0,1.3,2.5,6.2,15.3,6.3,,,0,,,,,,,,,0,5.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2346_106,Surface Water,25.85025,-80.18867,,,EPA 1633,13.7,7.7,0,1.3,2.6,7.9,15.9,6.5,,,0,,,,,,,,,0,7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2347_107,Surface Water,25.91624,-80.22359,,,EPA 1633,12.8,10.3,0,1.2,2.6,6.9,20.3,12.7,,,0,,,,,,,,,0,11.1,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,DAD_2348_108,Surface Water,25.87159,-80.17337,,,EPA 1633,10.9,6.5,0,0,0,4.8,10.2,6.4,,,0,,,,,,,,,0,6.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
